id,county,category,taxonomy_g,taxonomy_sg,sci_name,common_name
14692,Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Gomphus quadricolor,Rapids Clubtail
14693,Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Somatochlora linearis,Mocha Emerald
14694,Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Tachopteryx thoreyi,Gray Petaltail
14695,Tompkins,Animal,Fish,Sturgeons and Paddlefish,Acipenser fulvescens,Lake Sturgeon
14696,Tompkins,Animal,Mammals,Bats,Lasionycteris noctivagans,Silver-haired Bat
14697,Tompkins,Animal,Mammals,Bats,Myotis septentrionalis,Northern Long-eared Bat
14698,Tompkins,Animal,Mammals,Bats,Perimyotis subflavus,Tri-colored Bat
14699,Tompkins,Animal,Mammals,Shrews and Moles,Cryptotis parva,Least Shrew
14700,Tompkins,Animal,Reptiles,Lizards,Plestiodon anthracinus,Coal Skink
14701,Tompkins,Animal,Reptiles,Snakes,Crotalus horridus,Timber Rattlesnake
14702,Tompkins,Animal,Reptiles,Snakes,Diadophis punctatus,Ring-necked Snake
14703,Tompkins,Animal,Reptiles,Snakes,Lampropeltis triangulum,Milksnake
14704,Tompkins,Animal,Reptiles,Snakes,Nerodia sipedon,Northern Watersnake
14705,Tompkins,Animal,Reptiles,Snakes,Opheodrys vernalis,Smooth Green Snake
14706,Tompkins,Animal,Reptiles,Snakes,Pantherophis spiloides,Eastern Ratsnake
14707,Tompkins,Animal,Reptiles,Snakes,Storeria dekayi,Dekay's Brownsnake
14708,Tompkins,Animal,Reptiles,Snakes,Storeria occipitomaculata,Red-bellied Snake
14709,Tompkins,Animal,Reptiles,Snakes,Thamnophis sauritus,Eastern Ribbonsnake
14710,Tompkins,Animal,Reptiles,Snakes,Thamnophis sirtalis,Common Gartersnake
14711,Tompkins,Animal,Reptiles,Turtles,Chelydra serpentina,Snapping Turtle
14712,Tompkins,Animal,Reptiles,Turtles,Chrysemys picta,Painted Turtle
14713,Tompkins,Animal,Reptiles,Turtles,Glyptemys insculpta,Wood Turtle
14714,Tompkins,Animal,Reptiles,Turtles,Glyptemys muhlenbergii,Bog Turtle
14715,Tompkins,Animal,Snails,Snails,Valvata sincera,Mossy Valvata
14716,Tompkins,Natural Community,Freshwater Nontidal Wetlands,Forested Mineral Soil Wetlands,Floodplain forest,Floodplain Forest
14717,Tompkins,Natural Community,Freshwater Nontidal Wetlands,Forested Mineral Soil Wetlands,Perched swamp white oak swamp,Perched Swamp White Oak Swamp
14718,Tompkins,Natural Community,Freshwater Nontidal Wetlands,Forested Peatlands,Rich hemlock-hardwood peat swamp,Rich Hemlock-Hardwood Peat Swamp
14719,Tompkins,Natural Community,Freshwater Nontidal Wetlands,Open Mineral Soil Wetlands,Shallow emergent marsh,Shallow Emergent Marsh
14720,Tompkins,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Rich graminoid fen,Rich Graminoid Fen
14721,Tompkins,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Rich shrub fen,Rich Shrub Fen
14722,Tompkins,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Rich sloping fen,Rich Sloping Fen
14723,Tompkins,Natural Community,Uplands,Forested Uplands,Beech-maple mesic forest,Beech-Maple Mesic Forest
14724,Tompkins,Natural Community,Uplands,Forested Uplands,Hemlock-northern hardwood forest,Hemlock-Northern Hardwood Forest
14725,Tompkins,Natural Community,Uplands,Forested Uplands,Rich mesophytic forest,Rich Mesophytic Forest
14726,Tompkins,Natural Community,Uplands,Open Uplands,Calcareous shoreline outcrop,Calcareous Shoreline Outcrop
14727,Tompkins,Natural Community,Uplands,Open Uplands,Shale cliff and talus community,Shale Cliff and Talus Community
14728,Tompkins,Plant,Ferns and Fern Allies,Ferns,Botrychium oneidense,Blunt-lobe Grape Fern
14729,Tompkins,Plant,Ferns and Fern Allies,Ferns,Cystopteris protrusa,Lowland Fragile Fern
14730,Tompkins,Plant,Ferns and Fern Allies,Horsetails,Equisetum palustre,Marsh Horsetail
14731,Tompkins,Plant,Flowering Plants,Grasses,Bromus nottowayanus,Nottoway Brome Grass
14732,Tompkins,Plant,Flowering Plants,Grasses,Calamagrostis perplexa,Wood Reed Grass
14733,Tompkins,Plant,Flowering Plants,Grasses,Poa paludigena,Slender Marsh Blue Grass
14734,Tompkins,Plant,Flowering Plants,Grasses,Poa sylvestris,Forest Blue Grass
14735,Tompkins,Plant,Flowering Plants,Grasses,Sphenopholis pensylvanica,Swamp Oats
14736,Tompkins,Plant,Flowering Plants,Orchids,Aplectrum hyemale,Puttyroot
14737,Tompkins,Plant,Flowering Plants,Orchids,Arethusa bulbosa,Dragon's Mouth Orchid
14738,Tompkins,Plant,Flowering Plants,Orchids,Cypripedium parviflorum var. makasin,Small Northern Yellow Lady's Slipper
14739,Tompkins,Plant,Flowering Plants,Orchids,Cypripedium parviflorum var. parviflorum,Small Southern Yellow Lady's Slipper
14740,Tompkins,Plant,Flowering Plants,Orchids,Cypripedium parviflorum var. pubescens,Large Yellow Lady's Slipper
14741,Tompkins,Plant,Flowering Plants,Orchids,Cypripedium reginae,Showy Lady's Slipper
14742,Tompkins,Plant,Flowering Plants,Orchids,Liparis liliifolia,Large Twayblade
14743,Tompkins,Plant,Flowering Plants,Orchids,Platanthera hookeri,Hooker's Orchid
14744,Tompkins,Plant,Flowering Plants,Orchids,Triphora trianthophoros ssp. trianthophoros,Nodding Pogonia
14745,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Agastache nepetoides,Yellow Giant-hyssop
14746,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Agrimonia parviflora,Swamp Agrimony
14747,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Andersonglossum boreale,Northern Wild Comfrey
14748,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Angelica venenosa,Hairy Angelica
14749,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Astragalus neglectus,Cooper's Milkvetch
14750,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Boechera stricta,Drummond's Rock Cress
14751,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Campanula americana,Tall Bellflower
14752,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Cardamine douglassii,Purple Cress
14753,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Carya laciniosa,Big Shellbark Hickory
14754,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Castilleja coccinea,Scarlet Indian-paintbrush
14755,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Celastrus scandens,American Bittersweet
14756,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Ceratophyllum echinatum,Prickly Hornwort
14757,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Chaerophyllum procumbens var. procumbens,Spreading Chervil
14758,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Chamaelirium luteum,Fairywand
14759,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Collinsia verna,Blue-eyed-Mary
14760,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Corydalis aurea ssp. aurea,Golden Corydalis
14761,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Crataegus straminea,Straw-colored Hawthorn
14762,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Cuscuta cephalanthi,Buttonbush Dodder
14763,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Descurainia pinnata ssp. brachycarpa,Northern Tansy-mustard
14764,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Draba arabisans,Rock Whitlow Grass
14765,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Fraxinus profunda,Pumpkin Ash
14766,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Gillenia stipulata,Indian Physic
14767,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Gymnocladus dioicus,Kentucky Coffee Tree
14768,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Houstonia purpurea var. calycosa,Southern Bluets
14769,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Hydrastis canadensis,Goldenseal
14770,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Hydrocotyle umbellata,Many-flowered Marsh Pennywort
14771,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Hypericum ascyron ssp. pyramidatum,Great St. John's Wort
14772,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Juglans cinerea,Butternut
14773,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Lathyrus ochroleucus,Pale Vetchling
14774,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Lemna perpusilla,Minute Duckweed
14775,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Lespedeza frutescens,Violet Bush Clover
14776,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Lespedeza repens,Trailing Bush Clover
14777,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Linum sulcatum,Yellow Wild Flax
14778,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Lithospermum parviflorum,Shaggy Marbleseed
14779,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Lupinus perennis ssp. perennis,Wild Lupine
14780,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Monarda clinopodia,Basilbalm
14781,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Oxybasis rubra var. rubra,Red Pigweed
14782,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Panax quinquefolius,American Ginseng
14783,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Pedicularis lanceolata,Swamp Lousewort
14784,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Persicaria setacea,Swamp Smartweed
14785,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Phlox maculata ssp. maculata,Wild Sweet William
14786,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Pinguicula vulgaris,Butterwort
14787,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Polygonum erectum,Erect Knotweed
14788,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Potamogeton alpinus,Red Pondweed
14789,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Potamogeton hillii,Hill's Pondweed
14790,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Primula mistassinica,Bird's Eye Primrose
14791,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Ptelea trifoliata var. trifoliata,Wafer Ash
14792,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Pterospora andromedea,Pinedrops
14793,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Pycnanthemum verticillatum var. verticillatum,Whorled Mountain Mint
14794,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Ranunculus septentrionalis,Swamp Buttercup
14795,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Rumex fueginus,Golden Dock
14796,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Saxifraga aizoides,Yellow Mountain Saxifrage
14797,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Sisyrinchium mucronatum,Sharp-tipped Blue-eyed Grass
14798,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Sparganium natans,Small Bur-reed
14799,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Stuckenia filiformis,Slender Pondweed
14800,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Tilia americana var. heterophylla,White Basswood
14801,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Trillium cernuum,Nodding Trillium
14802,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Trollius laxus,Spreading Globeflower
14803,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Ulmus thomasii,Cork Elm
14804,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Veronicastrum virginicum,Culver's Root
14805,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Viola nephrophylla,Northern Bog Violet
14806,Tompkins,Plant,Flowering Plants,Other Flowering Plants,Vitis vulpina,Winter Grape
14807,Tompkins,Plant,Flowering Plants,Rushes,Luzula echinata,Spiny Wood Rush
14808,Tompkins,Plant,Flowering Plants,Sedges,Carex amphibola,Ambiguous Sedge
14809,Tompkins,Plant,Flowering Plants,Sedges,Carex arcta,Northern Clustered Sedge
14810,Tompkins,Plant,Flowering Plants,Sedges,Carex bicknellii,Bicknell's Sedge
14811,Tompkins,Plant,Flowering Plants,Sedges,Carex buxbaumii,Brown Bog Sedge
14812,Tompkins,Plant,Flowering Plants,Sedges,Carex careyana,Carey's Sedge
14813,Tompkins,Plant,Flowering Plants,Sedges,Carex emmonsii,Emmons' Sedge
14814,Tompkins,Plant,Flowering Plants,Sedges,Carex frankii,Frank's Sedge
14815,Tompkins,Plant,Flowering Plants,Sedges,Carex glaucodea,Glaucous Sedge
14816,Tompkins,Plant,Flowering Plants,Sedges,Carex jamesii,James' Sedge
14817,Tompkins,Plant,Flowering Plants,Sedges,Carex lupuliformis,False Hop Sedge
14818,Tompkins,Plant,Flowering Plants,Sedges,Carex molesta,Troublesome Sedge
14819,Tompkins,Plant,Flowering Plants,Sedges,Carex muehlenbergii var. enervis,Muhlenberg's Veinless Sedge
14820,Tompkins,Plant,Flowering Plants,Sedges,Carex retroflexa,Reflexed Sedge
14821,Tompkins,Plant,Flowering Plants,Sedges,Carex schweinitzii,Schweinitz's Sedge
14822,Tompkins,Plant,Flowering Plants,Sedges,Carex willdenowii,Willdenow's Sedge
14823,Tompkins,Plant,Flowering Plants,Sedges,Cyperus erythrorhizos,Red-rooted Flat Sedge
14824,Tompkins,Plant,Flowering Plants,Sedges,Scirpus georgianus,Georgia Bulrush
14825,Tompkins,Plant,Mosses,Other Mosses,Bryum muehlenbeckii,Muehlenbeck's Thread Moss
14826,Tompkins,Plant,Mosses,Other Mosses,Conardia compacta,Coast creeping moss
14827,Tompkins,Plant,Mosses,Other Mosses,Cyrto-hypnum pygmaeum,Pygmy cedar moss
14828,Tompkins,Plant,Mosses,Other Mosses,Didymodon ferrugineus,Rusty Beard-moss
14829,Tompkins,Plant,Mosses,Other Mosses,Fabronia ciliaris,Fringed Fabronia
14830,Tompkins,Plant,Mosses,Other Mosses,Hyophila involuta,Rolled-leaf wet ground moss
14831,Tompkins,Plant,Mosses,Other Mosses,Meesia triquetra,Three-leaved thread moss
14832,Tompkins,Plant,Mosses,Other Mosses,Platydictya jungermannioides,False Willow Moss
14833,Tompkins,Plant,Mosses,Other Mosses,Pohlia carnea,Red-capsule nodding moss
14834,Tompkins,Plant,Mosses,Other Mosses,Seligeria donniana,Don's dwarf moss
14835,Tompkins,Plant,Mosses,Other Mosses,Taxiphyllum taxirameum,Yew-leaf moss
14836,Tompkins,Plant,Mosses,Other Mosses,Zygodon viridissimus var. rupestris,Green rock yoke-moss
14837,Ulster,Animal,Amphibians,Frogs and Toads,Acris crepitans,Northern Cricket Frog
14838,Ulster,Animal,Amphibians,Frogs and Toads,Anaxyrus americanus,American Toad
14839,Ulster,Animal,Amphibians,Frogs and Toads,Anaxyrus fowleri,Fowler's Toad
14840,Ulster,Animal,Amphibians,Frogs and Toads,Hyla versicolor,Gray Treefrog
14841,Ulster,Animal,Amphibians,Frogs and Toads,Lithobates catesbeianus,Bullfrog
14842,Ulster,Animal,Amphibians,Frogs and Toads,Lithobates clamitans,Green Frog
14843,Ulster,Animal,Amphibians,Frogs and Toads,Lithobates kauffeldi,Atlantic Coast Leopard Frog
14844,Ulster,Animal,Amphibians,Frogs and Toads,Lithobates palustris,Pickerel Frog
14845,Ulster,Animal,Amphibians,Frogs and Toads,Lithobates pipiens,Northern Leopard Frog
14846,Ulster,Animal,Amphibians,Frogs and Toads,Lithobates sylvaticus,Wood Frog
14847,Ulster,Animal,Amphibians,Frogs and Toads,Pseudacris crucifer,Spring Peeper
14848,Ulster,Animal,Amphibians,Salamanders,Ambystoma jeffersonianum,Jefferson Salamander
14849,Ulster,Animal,Amphibians,Salamanders,Ambystoma jeffersonianum x laterale,Jefferson Salamander Complex
14850,Ulster,Animal,Amphibians,Salamanders,Ambystoma laterale,Blue-spotted Salamander
14851,Ulster,Animal,Amphibians,Salamanders,Ambystoma maculatum,Spotted Salamander
14852,Ulster,Animal,Amphibians,Salamanders,Ambystoma opacum,Marbled Salamander
14853,Ulster,Animal,Amphibians,Salamanders,Desmognathus fuscus,Dusky Salamander
14854,Ulster,Animal,Amphibians,Salamanders,Desmognathus ochrophaeus,Allegheny Mountain Dusky Salamander
14855,Ulster,Animal,Amphibians,Salamanders,Eurycea bislineata,Northern Two-lined Salamander
14856,Ulster,Animal,Amphibians,Salamanders,Eurycea longicauda,Longtail Salamander
14857,Ulster,Animal,Amphibians,Salamanders,Gyrinophilus porphyriticus,Spring Salamander
14858,Ulster,Animal,Amphibians,Salamanders,Hemidactylium scutatum,Four-toed Salamander
14859,Ulster,Animal,Amphibians,Salamanders,Notophthalmus viridescens,Eastern Newt
14860,Ulster,Animal,Amphibians,Salamanders,Plethodon cinereus,Redback Salamander
14861,Ulster,Animal,Amphibians,Salamanders,Plethodon glutinosus,Northern Slimy Salamander
14862,Ulster,Animal,Amphibians,Salamanders,Pseudotriton ruber,Red Salamander
14863,Ulster,Animal,Animal Assemblages,Animal Assemblages,Anadromous Fish Concentration Area,Anadromous Fish Concentration Area
14864,Ulster,Animal,Animal Assemblages,Animal Assemblages,Bat Colony,Bat Colony
14865,Ulster,Animal,Animal Assemblages,Animal Assemblages,Raptor Winter Concentration Area,Raptor Winter Concentration Area
14866,Ulster,Animal,Animal Assemblages,Animal Assemblages,Waterfowl Winter Concentration Area,Waterfowl Winter Concentration Area
14867,Ulster,Animal,Beetles,Tiger Beetles,Cicindela ancocisconensis,Appalachian Tiger Beetle
14868,Ulster,Animal,Beetles,Tiger Beetles,Cicindela patruela patruela,Northern Barrens Tiger Beetle
14869,Ulster,Animal,Birds,Blackbirds and Orioles,Agelaius phoeniceus,Red-winged Blackbird
14870,Ulster,Animal,Birds,Blackbirds and Orioles,Dolichonyx oryzivorus,Bobolink
14871,Ulster,Animal,Birds,Blackbirds and Orioles,Icterus galbula,Baltimore Oriole
14872,Ulster,Animal,Birds,Blackbirds and Orioles,Icterus spurius,Orchard Oriole
14873,Ulster,Animal,Birds,Blackbirds and Orioles,Molothrus ater,Brown-headed Cowbird
14874,Ulster,Animal,Birds,Blackbirds and Orioles,Quiscalus quiscula,Common Grackle
14875,Ulster,Animal,Birds,Blackbirds and Orioles,Sturnella magna,Eastern Meadowlark
14876,Ulster,Animal,Birds,Cardinals and Buntings,Cardinalis cardinalis,Northern Cardinal
14877,Ulster,Animal,Birds,Cardinals and Buntings,Passerina cyanea,Indigo Bunting
14878,Ulster,Animal,Birds,Cardinals and Buntings,Pheucticus ludovicianus,Rose-breasted Grosbeak
14879,Ulster,Animal,Birds,Cardinals and Buntings,Piranga olivacea,Scarlet Tanager
14880,Ulster,Animal,Birds,Chickadees and Titmice,Baeolophus bicolor,Tufted Titmouse
14881,Ulster,Animal,Birds,Chickadees and Titmice,Poecile atricapillus,Black-capped Chickadee
14882,Ulster,Animal,Birds,Cormorants,Phalacrocorax auritus,Double-crested Cormorant
14883,Ulster,Animal,Birds,Creepers,Certhia americana,Brown Creeper
14884,Ulster,Animal,Birds,Crows and Jays,Corvus brachyrhynchos,American Crow
14885,Ulster,Animal,Birds,Crows and Jays,Corvus corax,Common Raven
14886,Ulster,Animal,Birds,Crows and Jays,Corvus ossifragus,Fish Crow
14887,Ulster,Animal,Birds,Crows and Jays,Cyanocitta cristata,Blue Jay
14888,Ulster,Animal,Birds,Cuckoos,Coccyzus americanus,Yellow-billed Cuckoo
14889,Ulster,Animal,Birds,Cuckoos,Coccyzus erythropthalmus,Black-billed Cuckoo
14890,Ulster,Animal,Birds,Finches and Crossbills,Coccothraustes vespertinus,Evening Grosbeak
14891,Ulster,Animal,Birds,Finches and Crossbills,Haemorhous mexicanus,House Finch
14892,Ulster,Animal,Birds,Finches and Crossbills,Haemorhous purpureus,Purple Finch
14893,Ulster,Animal,Birds,Finches and Crossbills,Spinus pinus,Pine Siskin
14894,Ulster,Animal,Birds,Finches and Crossbills,Spinus tristis,American Goldfinch
14895,Ulster,Animal,Birds,Flycatchers,Contopus cooperi,Olive-sided Flycatcher
14896,Ulster,Animal,Birds,Flycatchers,Contopus virens,Eastern Wood-Pewee
14897,Ulster,Animal,Birds,Flycatchers,Empidonax alnorum,Alder Flycatcher
14898,Ulster,Animal,Birds,Flycatchers,Empidonax flaviventris,Yellow-bellied Flycatcher
14899,Ulster,Animal,Birds,Flycatchers,Empidonax minimus,Least Flycatcher
14900,Ulster,Animal,Birds,Flycatchers,Empidonax traillii,Willow Flycatcher
14901,Ulster,Animal,Birds,Flycatchers,Empidonax virescens,Acadian Flycatcher
14902,Ulster,Animal,Birds,Flycatchers,Myiarchus crinitus,Great Crested Flycatcher
14903,Ulster,Animal,Birds,Flycatchers,Sayornis phoebe,Eastern Phoebe
14904,Ulster,Animal,Birds,Flycatchers,Tyrannus tyrannus,Eastern Kingbird
14905,Ulster,Animal,Birds,Gnatcatchers,Polioptila caerulea,Blue-gray Gnatcatcher
14906,Ulster,Animal,Birds,Grebes,Podilymbus podiceps,Pied-billed Grebe
14907,Ulster,Animal,Birds,Hummingbirds and Swifts,Archilochus colubris,Ruby-throated Hummingbird
14908,Ulster,Animal,Birds,Hummingbirds and Swifts,Chaetura pelagica,Chimney Swift
14909,Ulster,Animal,Birds,Kingfishers,Megaceryle alcyon,Belted Kingfisher
14910,Ulster,Animal,Birds,Kinglets,Regulus satrapa,Golden-crowned Kinglet
14911,Ulster,Animal,Birds,Mockingbirds and Thrashers,Dumetella carolinensis,Gray Catbird
14912,Ulster,Animal,Birds,Mockingbirds and Thrashers,Mimus polyglottos,Northern Mockingbird
14913,Ulster,Animal,Birds,Mockingbirds and Thrashers,Toxostoma rufum,Brown Thrasher
14914,Ulster,Animal,Birds,Nightbirds,Antrostomus vociferus,Whip-poor-will
14915,Ulster,Animal,Birds,Nightbirds,Chordeiles minor,Common Nighthawk
14916,Ulster,Animal,Birds,Nuthatches,Sitta canadensis,Red-breasted Nuthatch
14917,Ulster,Animal,Birds,Nuthatches,Sitta carolinensis,White-breasted Nuthatch
